Id;PostId;UserId;BountyAmount;VoteTypeId;CreationDate
7910;3342;NULL;NULL;2;2008-08-06 00:00:00.000
7911;3346;NULL;NULL;2;2008-08-06 00:00:00.000
7912;3347;NULL;NULL;2;2008-08-06 00:00:00.000
7913;3348;NULL;NULL;2;2008-08-06 00:00:00.000
7914;3321;NULL;NULL;2;2008-08-06 00:00:00.000
7915;3340;NULL;NULL;2;2008-08-06 00:00:00.000
7916;3349;NULL;NULL;2;2008-08-06 00:00:00.000
7917;3352;NULL;NULL;2;2008-08-06 00:00:00.000
7918;3356;NULL;NULL;2;2008-08-06 00:00:00.000
7919;3320;NULL;NULL;2;2008-08-06 00:00:00.000
7921;3291;NULL;NULL;2;2008-08-06 00:00:00.000
7922;3046;NULL;NULL;2;2008-08-06 00:00:00.000
7923;3294;NULL;NULL;2;2008-08-06 00:00:00.000
7924;2983;NULL;NULL;2;2008-08-06 00:00:00.000
7925;3305;NULL;NULL;2;2008-08-06 00:00:00.000
7926;343;NULL;NULL;2;2008-08-06 00:00:00.000
7927;3382;NULL;NULL;3;2008-08-06 00:00:00.000
7928;3119;NULL;NULL;2;2008-08-06 00:00:00.000
7929;3387;NULL;NULL;2;2008-08-06 00:00:00.000
7930;3379;NULL;NULL;2;2008-08-06 00:00:00.000
7931;1083;NULL;NULL;2;2008-08-06 00:00:00.000
7932;3390;NULL;NULL;2;2008-08-06 00:00:00.000
7933;3307;NULL;NULL;2;2008-08-06 00:00:00.000
7934;3053;NULL;NULL;1;2008-08-06 00:00:00.000
7935;3053;NULL;NULL;2;2008-08-06 00:00:00.000
7939;2017;NULL;NULL;1;2008-08-06 00:00:00.000
7941;2017;NULL;NULL;2;2008-08-06 00:00:00.000
7942;2568;NULL;NULL;2;2008-08-06 00:00:00.000
7943;2206;NULL;NULL;2;2008-08-06 00:00:00.000
7944;2431;NULL;NULL;2;2008-08-06 00:00:00.000
7945;3394;NULL;NULL;2;2008-08-06 00:00:00.000
7946;3382;NULL;NULL;2;2008-08-06 00:00:00.000
7947;1824;NULL;NULL;2;2008-08-06 00:00:00.000
7948;3368;NULL;NULL;2;2008-08-06 00:00:00.000
7949;1904;NULL;NULL;2;2008-08-06 00:00:00.000
7950;2025;NULL;NULL;2;2008-08-06 00:00:00.000
7951;1911;NULL;NULL;2;2008-08-06 00:00:00.000
7952;3398;NULL;NULL;2;2008-08-06 00:00:00.000
7953;3337;NULL;NULL;2;2008-08-06 00:00:00.000
7954;3376;NULL;NULL;2;2008-08-06 00:00:00.000
7955;2385;NULL;NULL;2;2008-08-06 00:00:00.000
7956;2421;NULL;NULL;2;2008-08-06 00:00:00.000
7957;3339;NULL;NULL;2;2008-08-06 00:00:00.000
7958;1654;NULL;NULL;2;2008-08-06 00:00:00.000
7959;2234;NULL;NULL;2;2008-08-06 00:00:00.000
7960;3341;NULL;NULL;2;2008-08-06 00:00:00.000
7961;2202;NULL;NULL;2;2008-08-06 00:00:00.000
7962;2192;NULL;NULL;2;2008-08-06 00:00:00.000
7963;3350;NULL;NULL;2;2008-08-06 00:00:00.000
7964;3347;NULL;NULL;2;2008-08-06 00:00:00.000
7965;136;NULL;NULL;2;2008-08-06 00:00:00.000
7966;3372;NULL;NULL;2;2008-08-06 00:00:00.000
7968;3371;NULL;NULL;2;2008-08-06 00:00:00.000
7969;3370;NULL;NULL;2;2008-08-06 00:00:00.000
7970;2084;NULL;NULL;2;2008-08-06 00:00:00.000
7973;2833;NULL;NULL;1;2008-08-06 00:00:00.000
7974;2202;NULL;NULL;2;2008-08-06 00:00:00.000
7975;3417;NULL;NULL;2;2008-08-06 00:00:00.000
7976;3417;NULL;NULL;1;2008-08-06 00:00:00.000
7977;2241;NULL;NULL;2;2008-08-06 00:00:00.000
7979;588;NULL;NULL;2;2008-08-06 00:00:00.000
7981;3187;NULL;NULL;1;2008-08-06 00:00:00.000
7982;3187;NULL;NULL;2;2008-08-06 00:00:00.000
7983;3411;NULL;NULL;2;2008-08-06 00:00:00.000
7984;2257;NULL;NULL;2;2008-08-06 00:00:00.000
7985;2259;NULL;NULL;3;2008-08-06 00:00:00.000
7986;2271;NULL;NULL;2;2008-08-06 00:00:00.000
7987;2272;NULL;NULL;2;2008-08-06 00:00:00.000
7988;2273;NULL;NULL;2;2008-08-06 00:00:00.000
7989;2281;NULL;NULL;2;2008-08-06 00:00:00.000
7990;2306;NULL;NULL;2;2008-08-06 00:00:00.000
7991;2446;NULL;NULL;3;2008-08-06 00:00:00.000
7992;2253;NULL;NULL;2;2008-08-06 00:00:00.000
7993;3020;NULL;NULL;2;2008-08-06 00:00:00.000
7995;3408;NULL;NULL;2;2008-08-06 00:00:00.000
7997;3417;NULL;NULL;2;2008-08-06 00:00:00.000
7999;2276;NULL;NULL;2;2008-08-06 00:00:00.000
8000;3426;NULL;NULL;2;2008-08-06 00:00:00.000
8001;317;NULL;NULL;2;2008-08-06 00:00:00.000
8003;3394;NULL;NULL;2;2008-08-06 00:00:00.000
8004;3342;NULL;NULL;2;2008-08-06 00:00:00.000
8005;2976;NULL;NULL;2;2008-08-06 00:00:00.000
8006;3055;NULL;NULL;2;2008-08-06 00:00:00.000
8007;2978;NULL;NULL;2;2008-08-06 00:00:00.000
8008;2970;NULL;NULL;2;2008-08-06 00:00:00.000
8009;3405;NULL;NULL;2;2008-08-06 00:00:00.000
8010;3407;NULL;NULL;2;2008-08-06 00:00:00.000
8011;3409;NULL;NULL;2;2008-08-06 00:00:00.000
8012;3435;NULL;NULL;3;2008-08-06 00:00:00.000
8013;1945;NULL;NULL;2;2008-08-06 00:00:00.000
8014;2492;NULL;NULL;2;2008-08-06 00:00:00.000
8015;3441;NULL;NULL;2;2008-08-06 00:00:00.000
8016;3440;NULL;NULL;2;2008-08-06 00:00:00.000
8017;3405;NULL;NULL;2;2008-08-06 00:00:00.000
8018;3390;NULL;NULL;2;2008-08-06 00:00:00.000
8019;3444;NULL;NULL;2;2008-08-06 00:00:00.000
8020;3347;NULL;NULL;2;2008-08-06 00:00:00.000
8021;3348;NULL;NULL;2;2008-08-06 00:00:00.000
8022;3340;NULL;NULL;2;2008-08-06 00:00:00.000
8023;3357;NULL;NULL;2;2008-08-06 00:00:00.000
8025;3157;NULL;NULL;2;2008-08-06 00:00:00.000
8026;3445;NULL;NULL;2;2008-08-06 00:00:00.000
8027;3342;NULL;NULL;2;2008-08-06 00:00:00.000
8028;3346;NULL;NULL;2;2008-08-06 00:00:00.000
8029;3347;NULL;NULL;2;2008-08-06 00:00:00.000
8030;3348;NULL;NULL;2;2008-08-06 00:00:00.000
8031;3349;NULL;NULL;2;2008-08-06 00:00:00.000
8032;3350;NULL;NULL;2;2008-08-06 00:00:00.000
8033;3352;NULL;NULL;2;2008-08-06 00:00:00.000
8034;3380;NULL;NULL;2;2008-08-06 00:00:00.000
8035;3340;NULL;NULL;2;2008-08-06 00:00:00.000
8036;2513;NULL;NULL;2;2008-08-06 00:00:00.000
8037;2496;NULL;NULL;2;2008-08-06 00:00:00.000
8038;2491;NULL;NULL;2;2008-08-06 00:00:00.000
8039;3134;NULL;NULL;1;2008-08-06 00:00:00.000
8040;3448;NULL;NULL;2;2008-08-06 00:00:00.000
8041;3453;NULL;NULL;2;2008-08-06 00:00:00.000
8042;3134;NULL;NULL;2;2008-08-06 00:00:00.000
8043;3394;NULL;NULL;1;2008-08-06 00:00:00.000
8044;3448;NULL;NULL;2;2008-08-06 00:00:00.000
8045;3448;NULL;NULL;2;2008-08-06 00:00:00.000
8046;2214;NULL;NULL;2;2008-08-06 00:00:00.000
8047;346;NULL;NULL;2;2008-08-06 00:00:00.000
8048;296;NULL;NULL;2;2008-08-06 00:00:00.000
8049;2253;NULL;NULL;2;2008-08-06 00:00:00.000
8050;3459;NULL;NULL;2;2008-08-06 00:00:00.000
8051;3405;NULL;NULL;3;2008-08-06 00:00:00.000
8052;3360;NULL;NULL;2;2008-08-06 00:00:00.000
8053;3045;NULL;NULL;2;2008-08-06 00:00:00.000
8054;3451;NULL;NULL;3;2008-08-06 00:00:00.000
8055;3432;NULL;NULL;2;2008-08-06 00:00:00.000
8056;2774;NULL;NULL;1;2008-08-06 00:00:00.000
8057;3050;NULL;NULL;2;2008-08-06 00:00:00.000
8058;3466;NULL;NULL;2;2008-08-06 00:00:00.000
8059;1711;NULL;NULL;2;2008-08-06 00:00:00.000
8060;1713;NULL;NULL;2;2008-08-06 00:00:00.000
8061;3466;NULL;NULL;2;2008-08-06 00:00:00.000
8062;3466;NULL;NULL;1;2008-08-06 00:00:00.000
8063;3448;NULL;NULL;2;2008-08-06 00:00:00.000
8064;3448;NULL;NULL;2;2008-08-06 00:00:00.000
8065;3459;NULL;NULL;3;2008-08-06 00:00:00.000
8066;3471;NULL;NULL;2;2008-08-06 00:00:00.000
8067;3468;NULL;NULL;2;2008-08-06 00:00:00.000
8068;3465;NULL;NULL;2;2008-08-06 00:00:00.000
8069;3462;NULL;NULL;2;2008-08-06 00:00:00.000
8070;3461;NULL;NULL;2;2008-08-06 00:00:00.000
8071;3460;NULL;NULL;2;2008-08-06 00:00:00.000
8072;3457;NULL;NULL;2;2008-08-06 00:00:00.000
8073;3467;NULL;NULL;3;2008-08-06 00:00:00.000
8074;3455;NULL;NULL;2;2008-08-06 00:00:00.000
8075;3452;NULL;NULL;2;2008-08-06 00:00:00.000
8076;3405;NULL;NULL;2;2008-08-06 00:00:00.000
8077;3434;NULL;NULL;2;2008-08-06 00:00:00.000
8078;3422;NULL;NULL;2;2008-08-06 00:00:00.000
8079;3427;NULL;NULL;2;2008-08-06 00:00:00.000
8080;3451;NULL;NULL;2;2008-08-06 00:00:00.000
8081;3400;NULL;NULL;2;2008-08-06 00:00:00.000
8082;3472;NULL;NULL;2;2008-08-06 00:00:00.000
8083;2206;NULL;NULL;2;2008-08-06 00:00:00.000
8084;2248;NULL;NULL;2;2008-08-06 00:00:00.000
8085;3404;NULL;NULL;2;2008-08-06 00:00:00.000
8086;3481;NULL;NULL;2;2008-08-06 00:00:00.000
8087;791;NULL;NULL;3;2008-08-06 00:00:00.000
8088;2237;NULL;NULL;2;2008-08-06 00:00:00.000
8089;2190;NULL;NULL;2;2008-08-06 00:00:00.000
8090;3489;NULL;NULL;2;2008-08-06 00:00:00.000
8091;3347;NULL;NULL;2;2008-08-06 00:00:00.000
8093;3493;NULL;NULL;2;2008-08-06 00:00:00.000
8094;3481;NULL;NULL;2;2008-08-06 00:00:00.000
8095;3472;NULL;NULL;2;2008-08-06 00:00:00.000
8096;2190;NULL;NULL;2;2008-08-06 00:00:00.000
8097;3493;NULL;NULL;2;2008-08-06 00:00:00.000
8098;3483;NULL;NULL;2;2008-08-06 00:00:00.000
8099;3493;NULL;NULL;2;2008-08-06 00:00:00.000
8100;3490;NULL;NULL;2;2008-08-06 00:00:00.000
8101;3442;NULL;NULL;2;2008-08-06 00:00:00.000
8102;3503;NULL;NULL;2;2008-08-06 00:00:00.000
8103;3483;NULL;NULL;2;2008-08-06 00:00:00.000
8104;3504;NULL;NULL;1;2008-08-06 00:00:00.000
8105;3487;NULL;NULL;2;2008-08-06 00:00:00.000
8106;3409;NULL;NULL;1;2008-08-06 00:00:00.000
8107;3494;NULL;NULL;2;2008-08-06 00:00:00.000
8108;3480;NULL;NULL;2;2008-08-06 00:00:00.000
8109;3499;NULL;NULL;2;2008-08-06 00:00:00.000
8110;3472;NULL;NULL;2;2008-08-06 00:00:00.000
8111;788;NULL;NULL;2;2008-08-06 00:00:00.000
8112;3456;NULL;NULL;2;2008-08-06 00:00:00.000
8113;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8114;2863;NULL;NULL;2;2008-08-06 00:00:00.000
8115;3504;NULL;NULL;2;2008-08-06 00:00:00.000
8116;3473;NULL;NULL;1;2008-08-06 00:00:00.000
8117;3490;NULL;NULL;2;2008-08-06 00:00:00.000
8118;3511;NULL;NULL;1;2008-08-06 00:00:00.000
8119;634;NULL;NULL;2;2008-08-06 00:00:00.000
8120;3473;NULL;NULL;2;2008-08-06 00:00:00.000
8121;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8122;3470;NULL;NULL;2;2008-08-06 00:00:00.000
8123;3515;NULL;NULL;2;2008-08-06 00:00:00.000
8124;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8125;646;NULL;NULL;2;2008-08-06 00:00:00.000
8126;636;NULL;NULL;2;2008-08-06 00:00:00.000
8127;649;NULL;NULL;2;2008-08-06 00:00:00.000
8128;916;NULL;NULL;2;2008-08-06 00:00:00.000
8129;924;NULL;NULL;2;2008-08-06 00:00:00.000
8130;3515;NULL;NULL;2;2008-08-06 00:00:00.000
8131;2935;NULL;NULL;2;2008-08-06 00:00:00.000
8132;3483;NULL;NULL;2;2008-08-06 00:00:00.000
8133;3494;NULL;NULL;2;2008-08-06 00:00:00.000
8134;2945;NULL;NULL;2;2008-08-06 00:00:00.000
8135;3516;NULL;NULL;2;2008-08-06 00:00:00.000
8137;3448;NULL;NULL;2;2008-08-06 00:00:00.000
8138;3473;NULL;NULL;2;2008-08-06 00:00:00.000
8139;3518;NULL;NULL;2;2008-08-06 00:00:00.000
8140;3483;NULL;NULL;3;2008-08-06 00:00:00.000
8141;3494;NULL;NULL;2;2008-08-06 00:00:00.000
8142;3487;NULL;NULL;2;2008-08-06 00:00:00.000
8143;3477;NULL;NULL;3;2008-08-06 00:00:00.000
8144;3477;NULL;NULL;3;2008-08-06 00:00:00.000
8145;3518;NULL;NULL;2;2008-08-06 00:00:00.000
8146;3509;NULL;NULL;2;2008-08-06 00:00:00.000
8147;3505;NULL;NULL;2;2008-08-06 00:00:00.000
8148;3390;NULL;NULL;2;2008-08-06 00:00:00.000
8149;3499;NULL;NULL;2;2008-08-06 00:00:00.000
8150;1099;NULL;NULL;2;2008-08-06 00:00:00.000
8151;3523;NULL;NULL;2;2008-08-06 00:00:00.000
8152;3470;NULL;NULL;2;2008-08-06 00:00:00.000
8153;3473;NULL;NULL;2;2008-08-06 00:00:00.000
8154;3188;NULL;NULL;2;2008-08-06 00:00:00.000
8155;3477;NULL;NULL;2;2008-08-06 00:00:00.000
8156;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8157;3521;NULL;NULL;2;2008-08-06 00:00:00.000
8158;375;NULL;NULL;2;2008-08-06 00:00:00.000
8159;2968;NULL;NULL;2;2008-08-06 00:00:00.000
8160;451;NULL;NULL;2;2008-08-06 00:00:00.000
8161;576;NULL;NULL;2;2008-08-06 00:00:00.000
8162;2969;NULL;NULL;2;2008-08-06 00:00:00.000
8163;598;NULL;NULL;2;2008-08-06 00:00:00.000
8164;3504;NULL;NULL;2;2008-08-06 00:00:00.000
8165;3504;NULL;NULL;2;2008-08-06 00:00:00.000
8166;3010;NULL;NULL;2;2008-08-06 00:00:00.000
8167;3109;NULL;NULL;2;2008-08-06 00:00:00.000
8169;2977;NULL;NULL;2;2008-08-06 00:00:00.000
8170;3494;NULL;NULL;2;2008-08-06 00:00:00.000
8171;3504;NULL;NULL;2;2008-08-06 00:00:00.000
8172;3527;NULL;NULL;2;2008-08-06 00:00:00.000
8173;3455;NULL;NULL;2;2008-08-06 00:00:00.000
8174;3092;NULL;NULL;2;2008-08-06 00:00:00.000
8175;3527;NULL;NULL;3;2008-08-06 00:00:00.000
8176;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8177;371;NULL;NULL;2;2008-08-06 00:00:00.000
8178;3505;NULL;NULL;2;2008-08-06 00:00:00.000
8179;632;NULL;NULL;2;2008-08-06 00:00:00.000
8180;3521;NULL;NULL;2;2008-08-06 00:00:00.000
8181;3533;NULL;NULL;2;2008-08-06 00:00:00.000
8182;2774;NULL;NULL;2;2008-08-06 00:00:00.000
8184;3188;NULL;NULL;2;2008-08-06 00:00:00.000
8185;3245;NULL;NULL;2;2008-08-06 00:00:00.000
8186;3274;NULL;NULL;2;2008-08-06 00:00:00.000
8187;3523;NULL;NULL;2;2008-08-06 00:00:00.000
8188;655;NULL;NULL;2;2008-08-06 00:00:00.000
8189;2897;NULL;NULL;2;2008-08-06 00:00:00.000
8190;3015;NULL;NULL;2;2008-08-06 00:00:00.000
8191;3343;NULL;NULL;2;2008-08-06 00:00:00.000
8192;3477;NULL;NULL;2;2008-08-06 00:00:00.000
8193;3481;NULL;NULL;2;2008-08-06 00:00:00.000
8194;3480;NULL;NULL;2;2008-08-06 00:00:00.000
8195;3528;NULL;NULL;2;2008-08-06 00:00:00.000
8196;3494;NULL;NULL;2;2008-08-06 00:00:00.000
8197;2969;NULL;NULL;2;2008-08-06 00:00:00.000
8198;2366;NULL;NULL;2;2008-08-06 00:00:00.000
8200;3543;NULL;NULL;1;2008-08-06 00:00:00.000
8201;663;NULL;NULL;2;2008-08-06 00:00:00.000
8202;2710;NULL;NULL;2;2008-08-06 00:00:00.000
8204;3512;NULL;NULL;2;2008-08-06 00:00:00.000
8205;3480;NULL;NULL;2;2008-08-06 00:00:00.000
8206;3472;NULL;NULL;2;2008-08-06 00:00:00.000
8207;3504;NULL;NULL;2;2008-08-06 00:00:00.000
8208;3490;NULL;NULL;2;2008-08-06 00:00:00.000
8209;3470;NULL;NULL;2;2008-08-06 00:00:00.000
8210;3544;NULL;NULL;2;2008-08-06 00:00:00.000
8211;3543;NULL;NULL;2;2008-08-06 00:00:00.000
8212;3530;NULL;NULL;2;2008-08-06 00:00:00.000
8213;2594;NULL;NULL;2;2008-08-06 00:00:00.000
8214;2587;NULL;NULL;2;2008-08-06 00:00:00.000
8215;3455;NULL;NULL;2;2008-08-06 00:00:00.000
8216;3535;NULL;NULL;2;2008-08-06 00:00:00.000
8218;3522;NULL;NULL;2;2008-08-06 00:00:00.000
8219;3198;NULL;NULL;2;2008-08-06 00:00:00.000
8225;1637;NULL;NULL;2;2008-08-06 00:00:00.000
8227;3543;NULL;NULL;2;2008-08-06 00:00:00.000
8228;1248;NULL;NULL;2;2008-08-06 00:00:00.000
8229;1644;NULL;NULL;2;2008-08-06 00:00:00.000
8230;3502;NULL;NULL;2;2008-08-06 00:00:00.000
8233;3495;NULL;NULL;2;2008-08-06 00:00:00.000
8234;3271;NULL;NULL;2;2008-08-06 00:00:00.000
8235;3321;NULL;NULL;2;2008-08-06 00:00:00.000
8236;2421;NULL;NULL;2;2008-08-06 00:00:00.000
8238;287;NULL;NULL;2;2008-08-06 00:00:00.000
8239;3390;NULL;NULL;2;2008-08-06 00:00:00.000
8240;3344;NULL;NULL;2;2008-08-06 00:00:00.000
8241;3553;NULL;NULL;3;2008-08-06 00:00:00.000
8242;3492;NULL;NULL;2;2008-08-06 00:00:00.000
8243;3562;NULL;NULL;2;2008-08-06 00:00:00.000
8244;3552;NULL;NULL;2;2008-08-06 00:00:00.000
8245;3267;NULL;NULL;2;2008-08-06 00:00:00.000
8246;3226;NULL;NULL;2;2008-08-06 00:00:00.000
8247;3274;NULL;NULL;2;2008-08-06 00:00:00.000
8248;3523;NULL;NULL;2;2008-08-06 00:00:00.000
8249;3188;NULL;NULL;2;2008-08-06 00:00:00.000
8250;3525;NULL;NULL;2;2008-08-06 00:00:00.000
8251;3562;NULL;NULL;2;2008-08-06 00:00:00.000
8252;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8253;3510;NULL;NULL;2;2008-08-06 00:00:00.000
8254;3578;NULL;NULL;2;2008-08-06 00:00:00.000
8255;3578;NULL;NULL;1;2008-08-06 00:00:00.000
8256;3578;NULL;NULL;2;2008-08-06 00:00:00.000
8257;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8258;3582;NULL;NULL;2;2008-08-06 00:00:00.000
8259;3573;NULL;NULL;2;2008-08-06 00:00:00.000
8260;946;NULL;NULL;2;2008-08-06 00:00:00.000
8261;3568;NULL;NULL;2;2008-08-06 00:00:00.000
8262;3555;NULL;NULL;2;2008-08-06 00:00:00.000
8263;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8265;3582;NULL;NULL;2;2008-08-06 00:00:00.000
8266;3568;NULL;NULL;2;2008-08-06 00:00:00.000
8267;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8268;3530;NULL;NULL;2;2008-08-06 00:00:00.000
8269;3504;NULL;NULL;2;2008-08-06 00:00:00.000
8270;2259;NULL;NULL;3;2008-08-06 00:00:00.000
8271;3490;NULL;NULL;2;2008-08-06 00:00:00.000
8272;899;NULL;NULL;2;2008-08-06 00:00:00.000
8273;3580;NULL;NULL;2;2008-08-06 00:00:00.000
8274;3550;NULL;NULL;2;2008-08-06 00:00:00.000
8275;3590;NULL;NULL;2;2008-08-06 00:00:00.000
8276;1642;NULL;NULL;2;2008-08-06 00:00:00.000
8277;1637;NULL;NULL;2;2008-08-06 00:00:00.000
8279;2578;NULL;NULL;2;2008-08-06 00:00:00.000
8280;1658;NULL;NULL;2;2008-08-06 00:00:00.000
8281;2055;NULL;NULL;2;2008-08-06 00:00:00.000
8282;3530;NULL;NULL;2;2008-08-06 00:00:00.000
8283;3595;NULL;NULL;2;2008-08-06 00:00:00.000
8284;3472;NULL;NULL;2;2008-08-06 00:00:00.000
8285;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8286;1660;NULL;NULL;2;2008-08-06 00:00:00.000
8287;1911;NULL;NULL;2;2008-08-06 00:00:00.000
8288;3553;NULL;NULL;2;2008-08-06 00:00:00.000
8289;1975;NULL;NULL;2;2008-08-06 00:00:00.000
8290;3585;NULL;NULL;2;2008-08-06 00:00:00.000
8291;3505;NULL;NULL;2;2008-08-06 00:00:00.000
8292;3586;NULL;NULL;2;2008-08-06 00:00:00.000
8293;3601;NULL;NULL;2;2008-08-06 00:00:00.000
8294;3576;NULL;NULL;2;2008-08-06 00:00:00.000
8295;3604;NULL;NULL;2;2008-08-06 00:00:00.000
8296;3553;NULL;NULL;2;2008-08-06 00:00:00.000
8297;3562;NULL;NULL;2;2008-08-06 00:00:00.000
8298;3586;NULL;NULL;2;2008-08-06 00:00:00.000
8299;3553;NULL;NULL;2;2008-08-06 00:00:00.000
8300;3590;NULL;NULL;3;2008-08-06 00:00:00.000
8301;3610;NULL;NULL;2;2008-08-06 00:00:00.000
8302;3568;NULL;NULL;2;2008-08-06 00:00:00.000
8303;1472;NULL;NULL;2;2008-08-06 00:00:00.000
8304;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8305;646;NULL;NULL;2;2008-08-06 00:00:00.000
8306;3601;NULL;NULL;2;2008-08-06 00:00:00.000
8307;3609;NULL;NULL;2;2008-08-06 00:00:00.000
8308;3609;NULL;NULL;1;2008-08-06 00:00:00.000
8309;3608;NULL;NULL;2;2008-08-06 00:00:00.000
8310;3614;NULL;NULL;2;2008-08-06 00:00:00.000
8311;317;NULL;NULL;2;2008-08-06 00:00:00.000
8312;3596;NULL;NULL;2;2008-08-06 00:00:00.000
8313;3612;NULL;NULL;2;2008-08-06 00:00:00.000
8315;3147;NULL;NULL;2;2008-08-06 00:00:00.000
8316;3553;NULL;NULL;2;2008-08-06 00:00:00.000
8317;3604;NULL;NULL;2;2008-08-06 00:00:00.000
8318;2969;NULL;NULL;2;2008-08-06 00:00:00.000
8319;3511;NULL;NULL;2;2008-08-06 00:00:00.000
8320;3629;NULL;NULL;2;2008-08-06 00:00:00.000
8321;3619;NULL;NULL;2;2008-08-06 00:00:00.000
8322;3631;NULL;NULL;3;2008-08-06 00:00:00.000
8323;3629;NULL;NULL;1;2008-08-06 00:00:00.000
8324;3609;NULL;NULL;2;2008-08-06 00:00:00.000
8325;3483;NULL;NULL;3;2008-08-06 00:00:00.000
8327;3622;NULL;NULL;2;2008-08-06 00:00:00.000
8328;3489;NULL;NULL;3;2008-08-06 00:00:00.000
8330;3630;NULL;NULL;2;2008-08-06 00:00:00.000
8331;3623;NULL;NULL;2;2008-08-06 00:00:00.000
8332;3488;NULL;NULL;3;2008-08-06 00:00:00.000
8333;3619;NULL;NULL;2;2008-08-06 00:00:00.000
8334;3540;NULL;NULL;3;2008-08-06 00:00:00.000
8335;3632;NULL;NULL;2;2008-08-06 00:00:00.000
8336;3635;NULL;NULL;2;2008-08-06 00:00:00.000
8338;3619;NULL;NULL;2;2008-08-06 00:00:00.000
8339;3629;NULL;NULL;2;2008-08-06 00:00:00.000
8340;3638;NULL;NULL;2;2008-08-06 00:00:00.000
8341;3636;NULL;NULL;2;2008-08-06 00:00:00.000
8342;3639;NULL;NULL;2;2008-08-06 00:00:00.000
8343;3637;NULL;NULL;2;2008-08-06 00:00:00.000
8344;3626;NULL;NULL;2;2008-08-06 00:00:00.000
8345;3638;NULL;NULL;2;2008-08-06 00:00:00.000
8346;3630;NULL;NULL;2;2008-08-06 00:00:00.000
8347;3198;NULL;NULL;2;2008-08-06 00:00:00.000
8348;3642;NULL;NULL;2;2008-08-06 00:00:00.000
8349;3641;NULL;NULL;2;2008-08-06 00:00:00.000
8350;3632;NULL;NULL;1;2008-08-06 00:00:00.000
8351;3644;NULL;NULL;2;2008-08-06 00:00:00.000
8352;3636;NULL;NULL;2;2008-08-06 00:00:00.000
8353;3644;NULL;NULL;2;2008-08-06 00:00:00.000
8354;3117;NULL;NULL;2;2008-08-06 00:00:00.000
8355;3645;NULL;NULL;2;2008-08-06 00:00:00.000
8356;3646;NULL;NULL;2;2008-08-06 00:00:00.000
8357;3646;NULL;NULL;2;2008-08-06 00:00:00.000
8358;3105;NULL;NULL;2;2008-08-06 00:00:00.000
8359;3647;NULL;NULL;2;2008-08-06 00:00:00.000
8361;3088;NULL;NULL;2;2008-08-06 00:00:00.000
8362;3649;NULL;NULL;2;2008-08-06 00:00:00.000
8363;3573;NULL;NULL;2;2008-08-06 00:00:00.000
8364;3577;NULL;NULL;2;2008-08-06 00:00:00.000
8365;3651;NULL;NULL;2;2008-08-06 00:00:00.000
8366;3582;NULL;NULL;2;2008-08-06 00:00:00.000
8367;3644;NULL;NULL;1;2008-08-06 00:00:00.000
8369;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8370;3587;NULL;NULL;2;2008-08-06 00:00:00.000
8371;3612;NULL;NULL;2;2008-08-06 00:00:00.000
8372;1369;NULL;NULL;2;2008-08-06 00:00:00.000
8373;3499;NULL;NULL;2;2008-08-06 00:00:00.000
8374;3499;NULL;NULL;1;2008-08-06 00:00:00.000
8375;3632;NULL;NULL;2;2008-08-06 00:00:00.000
8376;3568;NULL;NULL;2;2008-08-06 00:00:00.000
8377;3609;NULL;NULL;2;2008-08-06 00:00:00.000
8378;1619;NULL;NULL;1;2008-08-06 00:00:00.000
8379;3610;NULL;NULL;2;2008-08-06 00:00:00.000
8380;3607;NULL;NULL;2;2008-08-06 00:00:00.000
8381;3360;NULL;NULL;1;2008-08-06 00:00:00.000
8382;3360;NULL;NULL;2;2008-08-06 00:00:00.000
8383;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8384;3618;NULL;NULL;1;2008-08-06 00:00:00.000
8385;3553;NULL;NULL;2;2008-08-06 00:00:00.000
8386;3608;NULL;NULL;2;2008-08-06 00:00:00.000
8387;3655;NULL;NULL;2;2008-08-06 00:00:00.000
8388;3553;NULL;NULL;2;2008-08-06 00:00:00.000
8390;3584;NULL;NULL;2;2008-08-06 00:00:00.000
8391;3655;NULL;NULL;2;2008-08-06 00:00:00.000
8393;3656;NULL;NULL;3;2008-08-06 00:00:00.000
8394;3636;NULL;NULL;2;2008-08-06 00:00:00.000
8395;2361;NULL;NULL;2;2008-08-06 00:00:00.000
8396;2360;NULL;NULL;2;2008-08-06 00:00:00.000
8397;3558;NULL;NULL;2;2008-08-06 00:00:00.000
8398;3663;NULL;NULL;2;2008-08-06 00:00:00.000
8399;3634;NULL;NULL;2;2008-08-06 00:00:00.000
8400;3595;NULL;NULL;2;2008-08-06 00:00:00.000
8401;3614;NULL;NULL;2;2008-08-06 00:00:00.000
